0,2019-12-01,优,38,92,16,41,6,33,0.78,54
1,2019-12-02,优,42,128,17,45,6,33,0.82,46
2,2019-12-03,优,32,41,13,32,6,24,0.72,52
3,2019-12-04,优,32,37,10,27,5,15,0.58,73
4,2019-12-05,优,32,44,14,33,6,27,0.77,52
5,2019-12-06,优,45,92,24,51,7,40,1.05,34
6,2019-12-07,优,42,38,23,47,6,38,1.03,34
7,2019-12-08,优,38,21,18,40,6,32,0.9,38
8,2019-12-09,优,40,28,19,42,6,38,0.96,35
9,2019-12-10,优,44,35,23,49,6,41,0.98,35
0,2019-11-01,优,26,25,5,12,6,13,0.45,83
1,2019-11-02,优,27,21,9,24,6,22,0.55,67
2,2019-11-03,优,36,57,12,35,6,30,0.64,53
3,2019-11-04,优,44,67,18,48,6,37,0.8,39
4,2019-11-05,优,33,44,12,34,6,27,0.68,55
5,2019-11-06,优,32,52,11,29,5,22,0.65,70
6,2019-11-07,优,34,65,14,35,5,30,0.78,53
7,2019-11-08,优,44,81,18,47,6,36,0.88,40
8,2019-11-09,优,43,49,18,44,7,35,0.85,44
9,2019-11-10,优,42,43,15,42,6,36,0.83,41
10,2019-11-11,优,48,77,21,51,6,38,0.87,42
11,2019-11-12,优,46,88,20,48,7,34,0.78,47
12,2019-11-13,优,41,84,16,43,5,34,0.76,51
13,2019-11-14,优,44,102,18,49,5,36,0.83,49
14,2019-11-15,良,52,98,21,59,6,38,0.93,44
15,2019-11-16,优,47,80,19,52,6,40,0.9,35
16,2019-11-17,优,40,53,13,41,5,28,0.72,43
17,2019-11-18,优,33,53,11,34,5,24,0.69,50
18,2019-11-19,优,43,102,19,47,5,30,0.8,45
19,2019-11-20,优,44,60,18,47,5,34,0.84,42
20,2019-11-21,优,47,83,18,52,6,34,0.77,37
21,2019-11-22,优,48,84,21,55,6,34,0.84,32
22,2019-11-23,良,51,122,23,58,6,38,0.84,31
23,2019-11-24,优,48,160,20,54,6,33,0.84,35
24,2019-11-25,优,47,241,17,51,6,29,0.68,39
25,2019-11-26,优,40,128,15,44,5,29,0.69,51
26,2019-11-27,优,46,185,17,49,5,32,0.8,40
27,2019-11-28,优,35,123,15,36,5,24,0.77,48
28,2019-11-29,优,34,55,11,30,5,21,0.73,58
29,2019-11-30,优,33,46,8,25,6,14,0.6,73
0,2019-10-01,优,24,27,6,19,7,16,0.45,61
1,2019-10-02,优,29,60,7,19,7,15,0.43,75
2,2019-10-03,优,26,30,7,23,7,18,0.53,53
3,2019-10-04,优,29,95,8,25,7,20,0.53,58
4,2019-10-05,优,33,189,10,30,8,22,0.5,55
5,2019-10-06,优,37,199,11,37,8,19,0.46,62
6,2019-10-07,优,31,94,7,24,9,20,0.43,83
